lemma	top	first_tag
سرج-	B	B5
متسربل	B	B5
سربال	B	B5
تسربل	Z	Z99
أسرج	B	B5
سرجي	Z	Z99
أسروجة	A	A5.2
سروجية	O	O2
سروجي	B	B5/L2/S2mf
سراجة	O	O2
سطاد	K	K5.1/H1
مسطبة	H	H5
سفتجة	Z	Z99
سفح-	H	H1
إسفاف	N	N5-/A2.1
سفيفة	Z	Z99
سفوف	Z	Z99
سافح	Z	Z99
تسافح	Z	Z99
سفد-	O	O2
سفاح	Z	Z99
ٱستف	F	F1/B1
سعلى	Z	Z99
سعن	L	L2mfn
سعل-	B	B2
ساعف-	S	S8
مسعط	Z	Z99
سعاية	Q	Q2.2/A5.2
سغب-	Z	Z99
ساغب	F	F1-/B1
مسغبة	F	F1
سغابة	F	F1-/B1
سغب	F	F1-/B1
سفد	Z	Z99
سافد	O	O2
سفط	O	O2
سفع-	O	O4.6
سفساف	S	S1.2.6
سفسفة	A	A5.2
سفسطائي	Z	Z99
سفع	Z	Z99
سفعة	Z	Z99
تسافك	L	L1
سفك-	H	H1
سفق-	A	A10
أسفع	Z	Z99
سفسطي	Z	Z99
سفسطة	Z	Z99
سفري	M	M1
سفرية	M	M1
ٱنسفر	N	N5+/A2.1
سفر-	A	A10
سفود	O	O2
سفرجي	I	I3.1/F1/S2.2m
سفور	A	A10
سفرجل	Z	Z99
سفروت	Z	Z99
مسفر	A	A2.2
تسفير	M	M2
سعوط	F	F3
ٱستعط	Z	Z99
سطع	O	O4.3
أسطع	O	O4.3
مسطر	Q	Q1.2
تسطير	Z	Z99
مسطرين	O	O2
سطيف	Z	Z99
سطل-	F	F2
سعتر	Z	Z99
سطام	O	O3
مسطول	F	F2
ٱنسطل	Z	Z99
مسطار	O	O2
ٱنسطح	Z	Z99
سطحية	O	O4.4
تسطح	Z	Z99
سطح-	O	O4.4
سطيح	O	O4.4
مسطاح	Z	Z99
ساطور	Z	Z99
سطر-	Q	Q2.1
تسطيح	J	JJ
ٱستسعد	Z	Z99
سعدة	Z	Z99
ٱنسعر	Z	Z99
ٱستعر	B	B2-/O4.6
تسعر	B	B2-/O4.6
ساعر	Q	Q2.2
مسعر	O	O2
مسعري	Z	Z99
تسعرة	Z	Z99
تسعيرة	Z	Z99
تسعير	Z	Z99
مسعار	O	O2
سعدانة	B	B1
سعدان	L	L2mfn
سعداوي	Z	Z99
سعدون	Z	Z99
سعدالدين	Z	Z99
سعدات	Z	Z99
سعيدي	Z	Z99
سعدني	Z	Z99
مسيعيد	Z	Z99
مسعد	A	A1.4
ساعدة	W	W3/M4
سدنة	M	M4/S5+c
سدانة	S	S7.1+/S2mf
ستوبووتش	Z	Z99
ستوديو	C	C1/H2
سته	B	B1
تستيف	M	M2
ستف	S	S7.1
ستولياروف	Z	Z99
ستوياكوفيتش	Z	Z99
ستيرويدي	F	F3
ستيرويد	F	F3
ستيفان	Z	Z99
ستيف	Z	Z1mf
ستروب	Z	Z99
ستراوس	Z	Z99
ستانلي	Z	Z1mf
ستايبلز	Z	Z99
ستان	Z	Z1m
ستالينغراد	Z	Z2
ستالينية	Z	Z99
ستايت	Z	Z99
ٱستتر	Z	Z99
ستراسبورغ	Z	Z2
مستستر	A	A10
متستر	A	A10
ستري	E	E4.1+/S2mf
ستيشن	Z	Z99
أسجح	O	O4.2
مساجلة	K	K1
سجم-	M	M4
ساجل	Q	Q2.2
سجق	F	F1
سجاف	H	H5
أسجم	Z	Z99
سجان	Z	Z99
سح-	M	M4
ساجي	X	X3.2
تسجى	Z	Z99
سجا-	Z	Z99
سجف	H	H5
مسجوع	Z	Z99
سجر	Z	Z99
مسجر	M	M1
سجر-	O	O4.6
سجود	E	E2
سجدة	Z	Z99
سجس	E	E4.1
سجع-	X	X3.2
ساجع	Z	Z99
سجعة	Z	Z99
سجع	Z	Z99
ستاليني	G	G1.2
ستاري	Z	Z99
سابقية	N	N4/T1.1.1
تسبيق	Z	Z99
سبقة	I	I1/A1.4
سبك-	A	A1.1.1
سباكة	H	H5
سباك	H	H2/S2mf
سبكي	Z	Z99
ٱنسبك	Z	Z99
سبغ-	Z	Z99
سبوع	S	S9/T1.3
سباط	B	B5
سباطة	N	N5
سبط-	Z	Z99
سبسب	W	W3
ساباط	H	H1
سيباط	H	H1
سبعوني	Z	Z99
مسبك	I	I4/H1c
تسبيك	Z	Z99
سبي	A	A1.7
سبيرز	Z	Z3c
ٱستبى	A	A9
سبورتينغ	Z	Z99
سبيت	Z	Z99
سبيداج	Z	Z99
ستارز	Z	Z99
ستاتين	Z	Z99
ستوني	Z	Z99
سبيلبرج	Z	Z1mf
سبهلل	X	X5.1
مسبوه	S	S8
سبلة	B	B1
أسبل	M	M6
سبكتر	Z	Z99
سابلة	Z	Z99
سبه	Z	Z99
سبنسة	M	M3
سبنس	Z	Z99
مسبول	M	M2
سح	M	M1
سحاح	M	M1
سخن	O	O4.6
سخانة	O	O4.6
أسخن	O	O4.6
سخا-	A	A9
تسخى	Z	Z99
ٱنسد	Z	Z99
تسدد	Z	Z99
سخاوة	S	S1.2.2
مسخم	S	S1.2.4
سخيمة	E	E2
سخف-	Z	Z99
ٱستسخف	Z	Z99
تسخط	E	E4.2
مسخوط	E	E2
ساخط	E	E4.2
سخائف	Z	Z99
سخلة	L	L2mfn
سخام	O	O1.1
سخمة	O	O4.3
تسخم	Z	Z99
سداوي	Z	Z5
سدل	Z	Z99
تسدل	Z	Z99
سدفة	W	W2
سدف	W	W2
ٱنسدم	Z	Z99
سدوم	Z	Z99
سديمي	A	A4.2
سديم	W	W4
سدم	E	E4.1
مسدسة	G	G3
أسداس	Z	Z99
تسديدة	G	G3
سدب	E	E4.2
سديد	A	A1.2
سوداب	Z	Z99
سدر-	Z	Z99
سادر	S	S1.2.3
سدارة	B	B5
سدرة	X	X9.2
مسخطة	E	E3
سحاحير	O	O2
مساحر	E	E4.2+/S1.2
سحارة	S	S9/S2.1f
سحار	K	K4/S2mf
تسحر	Z	Z99
ساحرة	S	S9/S2.1f
سحف-	M	M4
تسحق	Z	Z99
مسحوج	F	F1
سحيباني	Z	Z99
سحتوت	Z	Z99
مسحوب	Z	Z99
ساحب	H	H5
مسحب	H	H2
سحج-	A	A1.1.2
مسحاج	O	O4.4
مسحجة	Z	Z99
مسحج	O	O4.4
سحج	A	A1.1.2
مساحقة	S	S3.2/S2.1
سحاق	S	S3.2/S2.1
مسحاة	O	O2
سختيان	Z	Z99
سحائي	Z	Z99
مسحنة	Z	Z99
سحن-	S	S5+c
سخد	Z	Z99
تسخر	S	S7.1
أسخط	E	E3
سخط-	E	E2
مسخرة	S	S1.2.6
سخرة	Z	Z99
سحيم	Z	Z99
مسحل	O	O4.4
سواحلي	Z	Z2
سحالة	Z	Z99
سحل-	Z	Z99
منسحق	E	E4.1
سحيلي	Z	Z99
سحلب	Z	Z99
أسحم	O	O4.3
سحام	O	O4.3
سحمة	O	O4.3
سحم	O	O4.3
زاعولة	E	E3
زعلان	E	E3
رقاعة	S	S1.2.6
رقاع	B	B5/S2mf
رقيع	G	G2.2
رقع	A	A5.1+/A2.1
رقع-	Z	Z99
مرقعة	B	B5/A1.1.2
مرقعي	B	B5/A1.1.2
رقيم	Q	Q1.2
رقم-	N	N1
مرقع	A	A5.1+/A2.1
مراقص	Z	Z99
رقارق	N	N3.7
رقش-	Z	Z99
رقراق	O	O4.1/O1.2
ترقرق	H	H2
رقرق	O	O1.1
رقش	O	O4.1
أرقش	Z	Z99
رقاص	K	K1/S2mf
رقصي	K	K1
مرقاش	Z	Z99
رقامة	Z	Z99
مرقم	Q	Q1.2/O2
تراكب	Z	Z99
ركابي	Z	Z99
ركة	S	S9
ركاكة	S	S1.2.5
ركاك	S	S1.2.5
مراكبي	Z	Z99
ركد-	A	A2.1
ركاز	O	O2/C1/I1.3
ركزة	T	T2-/T1.3
راكد	A	A2.1
ركيك	S	S1.2.5
راقن	Q	Q1.2/O2
ترقوص	M	M2
رقن	Q	Q1.2
مرقوم	Z	Z99
ترقيم	N	N1
رقاء	K	K4/S2mf
مرتقى	M	M1
مرتقي	A	A5.1
مرقاة	H	H2
أرقى	N	N3.7
ترقيدة	O	O2
ٱرتفق	S	S8
رفاقي	S	S1.2.1
ترفق	Z	Z99
رفق-	Z	Z99
ٱرتفاق	S	S8
مرفوق	S	S3.1
رفه-	Z	Z99
رفل	M	M3fn
مرتفق	S	S8
مترفع	S	S1.2.3
مرافع	G	G2.1/S2mf
ترافع	G	G2.1
أرفاض	S	S9/S2mf
رافضي	S	S9/S2mf
رافضة	G	G2.1
رفيعة	Z	Z99
مرفع	X	X7.2
مرفاع	O	O2
مرفعة	O	O2
رفه	Z	Z99
رقد-	N	N5-/A2.1
رقد	Z	Z99
رقيحي	Z	Z99
ٱرتقاب	X	X2.6
رقوبة	Z	Z99
رقدة	B	B1
ترقيد	A	A1.1.1
راقود	Z	Z99
رقود	B	B1
رقاد	B	B1
رقبى	A	A9
رقوب	X	X2.6
رفو	A	A5.1+/A2.1
رقق	A	A1.1.1
رفا-	A	A5.1+/A2.1
مرفه	O	O4.2
رفاهة	S	S8
رقاق	Z	Z99
ٱرتقب	X	X2.1
مرقوق	Z	Z99
مرقاق	Z	Z99
مركزية	Z	Z99
تراكز	Z	Z99
ترميل	Z	Z99
ترمل	Z	Z99
مرملة	Z	Z99
رميلان	Z	Z99
رميلة	Z	Z99
رمانة	O	O2
ترامى	Z	Z99
رنتيس	Z	Z99
مرنان	Z	Z99
ترامي	N	N3.6
رماية	G	G3
رملة	Z	Z99
رمض	Z	Z99
ٱرتماض	Z	Z99
ٱرتمض	Z	Z99
رمص	Z	Z99
مرمش	Z	Z99
ترمق	X	X2.6
أرمل	S	S4m
رمكة	L	L2fn
أرمك	O	O4.3
رنتيسي	Z	Z99
رنح	S	S7.1
رنوة	X	X3.4
مرناة	Q	Q4.3/S2mf
رنو	X	X3.5
رنا	X	X3.4
ترنيمة	K	K2
أرنى	O	O4.2
رهب-	Z	Z99
رهبوت	E	E5
رهبى	E	E5
ترهب	E	E3-/Q2.2
رهب	E	E5
ترنيم	K	K2
ترنم	K	K2
رندة	Z	Z99
رندي	Z	Z5
ترنيخ	A	A2.1
رنخ	A	A2.1
مرنحة	O	O2/M4
رندح	X	X3.4/N3.8
رندحة	X	X3.4/N3.8
رنم	K	K2
رنكو	Z	Z99
رنق	O	O4.3
رمشة	O	O4.1
أركن	E	E6
ٱرتكن	O	O4.2
مركم	O	O3
ركامي	A	A9
ركني	O	O4.4
ركين	E	E6
ركوة	Z	Z99
إركان	S	S7.1
مراكنة	S	S4
مركن	Z	Z99
ركم	N	N5
ٱرتكم	A	A9
ركضة	M	M1/N3.8+/L2
ركاض	M	M1/N3.8+/S2mf
ٱرتكض	A	A1.1.1
ٱرتكس	N	N5-/A2.1
متراكز	O	O4.4
ركوض	N	N3.8
ركع	Z	Z99
ركم-	A	A9
تركيع	Z	Z99
ركوع	Z	Z99
أركع	Z	Z99
رمم	A	A5.1+/A2.1
ترمم	Z	Z99
رمدي	Z	Z99
رمد	B	B2
ترمد	Z	Z99
ترميد	Z	Z99
راموز	A	A4.1/L3
رمش-	O	O4.1
راموس	E	E4.1
ٱرتمس	Z	Z99
رمس-	A	A10
رمد-	Z	Z99
رامح	Z	Z99
مرمم	C	C1/S2mf
رمث	Z	Z99
مرمة	A	A5.1+/A2.1
رمام	O	O4.2-/A2.1
رميم	O	O4.2-/A2.1
رمثا	Z	Z99
رميثة	Z	Z99
رماح	Z	Z99
رمح-	A	A1.1.1
رمج	S	S6
رمج-	S	S6
ترفض	S	S1.2.3
رفيض	M	M1
رشو	G	G2.2-/I1.1
رشاء	O	O2
ٱرتشى	Z	Z99
رشا-	G	G2.2-/I1.1
رشوان	Z	Z99
ٱرتشاء	G	G2.2-/I1.1
رصص	B	B3
راصدة	O	O2/Y1
راصد	Q	Q1.2/G1.1
رصاد	X	X3.4/S2mf
رصيص	N	N3.4
راشن	N	N5.1
رشمة	A	A1.1.1
رشراش	E	E3
ترشف	F	F2
رشرش	B	B5
رويشد	Z	Z99
راشدي	Z	Z99
رشق-	L	L2
رشم	Z	Z99
رشم-	O	O4.1
رشق	A	A1.1.1
تراشق	Z	Z99
مرصود	G	G2.1
رصدخانة	Z	Z99
راضخ	A	A1.1.2
رضرض	S	S5+c
مرضاخ	O	O2
رضيخة	I	I1.1
رضخ	Z	Z99
رضراض	O	O1.1
رضم	Z	Z99
مرضع	Z	Z99
رضاع	Z	Z99
رضع	B	B1
ٱرتضخ	Z	Z99
رصف	H	H1
رصف-	Z	Z99
ترصيع	A	A1.1.1
رصافة	O	O4.5
رضاب	B	B1
رضيض	A	A1.1.2
رصن-	Z	Z99
رصاف	Q	Q1.2/S2mf
مراشد	S	S9
رشيدي	Z	Z99
رسغ	B	B1
رسف-	Z	Z99
رسراس	O	O4.1
مرسحي	S	S1.1.1
مرسح	K	K4/H1
رسف	Z	Z99
ترسل	Z	Z99
رسالي	Z	Z99
رسولي	S	S9
رسيل	Q	Q2.1/S2mf
تراسل	Z	Z99
رستامية	B	B5/S9
رستم	Z	Z99
رازم	Z	Z99
رزن-	Z	Z99
رزم-	O	O2
رزيق	Z	Z99
ترزن	Z	Z99
رزانة	S	S1.2
رستاق	Z	Z99
رستق	S	S7.1
رسب	O	O1.1
رزنامة	O	O2/T1.3
رسيلة	A	A11.1
مرسال	Z	Z99
رشاحة	Z	Z99
مرشة	Z	Z99
مرسى	M	M7/M4
ٱرتشاح	M	M1/A10
رشد-	Z	Z99
رشدان	Z	Z99
رشدة	Z	Z99
ٱسترشد	Z	Z99
رسن	Z	Z99
رسملة	I	I1
مرسلية	X	X7
ٱسترسال	Z	Z99
إرسالية	N	N5
مسترسل	M	M1
رسامة	S	S9
رسمل	I	I1
ٱرتسام	Q	Q3
ترسيم	A	A1.7
روسم	A	A6.2
رضواني	Z	Z99
رضوانية	Z	Z99
مرغمة	S	S6
راغم	X	X5.2
رغامى	Z	Z99
رغام	B	B1
أرغى	O	O1.2
رغوة	O	O1.2
رغاوة	O	O1.2
رغاوي	O	O1.2
رغاء	Q	Q2.1
رغوي	O	O4.1
أرغاطة	O	O2
رغرغ	B	B4
رغث-	B	B1
رغد-	Z	Z99
رغيبة	X	X7
رغيب	Z	Z99
رغب	J	JJ
رغد	O	O4.2
راغدة	Z	Z99
رغادة	S	S8
رغيد	O	O4.2
رفاف	O	O4.2
رفس-	E	E3
ترافس	E	E3
رفروف	Z	Z99
رفرفة	O	O4.3
رفادة	B	B3/O2
رفسة	E	E3
رفاس	M	M4/O2
رفاص	Z	Z99
رفش	O	O2
رفسنجاني	Z	Z1mf
ٱسترفد	Q	Q2.1
أرفد	S	S8
رفاء	S	S1.2.1
رفت-	X	X3.2
رفء	A	A5.1+/A2.1
رفأ-	A	A5.1+/A2.1
رفتية	Z	Z99
رفث-	Z	Z99
رفد-	S	S8
رفحاء	Z	Z99
رفح	Z	Z99
رفث	S	S1.2.4
ٱرعواء	Z	Z99
رعوية	G	G1.1
رعاع	S	S5+c
رعب-	Z	Z99
رطينى	S	S1.2.6
رطانة	S	S1.2.6
رطن-	Z	Z99
أرعب	E	E5
ٱرتعب	Z	Z99
رعد-	W	W4
مرعوب	E	E5
راعب	E	E5
إرعاب	E	E5
مرطم	O	O2/M4
رطم-	A	A1.8
ٱسترضاء	Z	Z99
ٱسترضائي	E	E3+/A1.1.1
مراضاة	Z	Z99
رضاء	E	E4.2
ترضية	E	E4.2
رطب-	Z	Z99
راطب	O	O4.1/O1.2
ترطب	Z	Z99
أرطب	O	O4.1/O1.2
رعدة	W	W3
رعدي	X	X3.2
رعوم	Z	Z99
رعن-	Z	Z99
رعام	Z	Z99
رعلة	L	L3/O2
مرعوف	Z	Z99
رعن	Z	Z99
رعائي	S	S1.1.1
رعوي	S	S1.1.1
رعو	E	E4.1
أرعن	S	S1.2.6
راعف	Z	Z99
رعيف	Z	Z99
رعرع	Z	Z99
رعش-	M	M1
مرتعد	M	M1
رعديد	E	E5-/S2mf
رعاد	Z	Z99
أرعش	Z	Z99
ٱرتعاش	M	M1
رعف-	B	B1
ٱرتعص	O	O4.4
ترعص	O	O4.4
ترهيب	E	E5
مرهوب	A	A5.1
زبال	Z	Z99
زبل	B	B1
ٱنزبق	Z	Z99
زبانة	I	I2.2/S2c
زبانى	L	L2
زجج	A	A1.4
زبية	X	X5.2
زبانية	Z	Z99
مزبان	Z	Z99
زبق	Z	Z99
زباطة	Z	Z99
زبر-	Q	Q2.2/E2
زبرة	Z	Z99
مزبد	O	O2
زباد	Z	Z99
زبيدي	Z	Z99
زبور	Z	Z99
زوابري	Z	Z99
زبط	O	O1.1
زبط-	L	L2/Q2.1
زبرجد	Z	Z99
زبرج	O	O2
مزجج	X	X5.1
زحير	Q	Q2.2
زحار	Q	Q2.2
زحر-	X	X3.2
مزجى	N	N5
تزجية	K	K1
زحزح	N	N3.3
زحزحة	M	M2
زحايكة	Z	Z99
زحافة	K	K5.1
زحاف	N	N3.8-/A2.1
أزجى	M	M2
زجى	M	M2
زاجر	B	B2
زاجرة	A	A1.7
مزجر	Z	Z99
زجري	Z	Z99
ٱنزجر	Z	Z99
زجل-	A	A1.7
زجل	Z	Z99
زجا-	Q	Q4.2c
زاجل	M	M3
زجال	Z	Z99
زجلي	Z	Z99
زبيد	Z	Z99
ريان	Z	Z99
رياني	Z	Z5
ريموندة	Z	Z99
ترييم	Z	Z99
ريمة	Z	Z99
رينتيرا	Z	Z99
رينوارت	Z	Z99
زاء	Z	Z99
رييكا	Z	Z99
ريينا	Z	Z99
ريوزو	Z	Z99
ريمي	Z	Z99
ريفييرا	Z	Z2
ريكاردو	Z	Z99
ريفكند	Z	Z99
ريفر	Z	Z99
ريغان	Z	Z1mf
ريكر	Z	Z99
ريكوردر	Z	Z99
مريول	B	B5
مريلة	Z	Z99
ريل	B	B1
زاباليتا	Z	Z99
زاج	E	E2
زايست	Z	Z99
زب	B	B1
زاي	Z	Z99
زؤان	Z	Z99
زانة	O	O2
زبد-	O	O2
زبدية	O	O2
زبدي	Z	Z99
أزبد	O	O1.2
زان	L	L3
زامبيا	Z	Z2
زأر	Q	Q2.2/E3
زئير	Q	Q2.2/E3
زاخو	Z	Z99
زاجورا	Z	Z99
زائير	Z	Z2
زاريا	Z	Z99
زامبوانغا	Z	Z99
زؤام	N	N3.8
زئاط	X	X3.2
زأط	Z	Z99
تزحل	M	M2
زراية	S	S7.2
إزراء	S	S7.2
زري	O	O4.2
ٱستزرى	E	E2
ٱزدرى	E	E2
مزرى	O	O4.2
زطمة	Z	Z99
زعبوط	Z	Z99
زعبر	A	A5.2
زعابي	Z	Z99
زعبي	Z	Z99
تزرى	Q	Q2.2
زرى-	Q	Q2.2
زرقاني	Z	Z99
زرقاوي	Z	Z99
زرقاء	Z	Z99
زروق	Z	Z99
زريق	Z	Z99
مزراق	K	K5.1
ٱزرقاق	Z	Z99
زروال	Z	Z99
زرهوني	Z	Z99
زركش	O	O4.1
زرقون	Z	Z99
زعيتر	Z	Z99
زعاترة	Z	Z99
مزعف	L	L1
زعق	B	B1/E4.1
زعاف	L	L1
أزعف	Z	Z99
زعف-	Z	Z99
زعقة	E	E4.1
زعاق	A	A5.1
أزعل	E	E3
زعل-	Z	Z99
زعط	P	P1/G2.1
زعط-	P	P1/G2.1
أزعر	N	N3.7
زعير	Z	Z99
زعر	N	N3.7
منزعج	E	E3
زعج	E	E6
زعارة	S	S1.2.2
زعرور	B	B2
متزعزع	M	M1
مزعزع	E	E5
زعزوع	B	B1
زعزعان	M	M1
زرق	Z	Z99
أزخم	X	X3.5
زخمة	A	A5.1
زخم-	X	X3.5
زرر	Z	Z99
مزراب	O	O2
زريبة	Z	Z99
زرب	Z	Z99
زرب-	M	M4
تزخرف	Z	Z99
تزحلق	M	M1
زحلقة	M	M1
زحلق	M	M1
زحلوي	Z	Z5
مزاحم	S	S7.3+/S2mf
زخار	N	N5.2
تزخر	N	N5.2
زخة	W	W4
زربول	B	B5
زربون	B	B5
مزرعاني	F	F4/S2mf
تزريع	Z	Z99
زريعة	F	F4
ٱستزرع	Z	Z99
ٱزدرع	L	L3
مزارعة	Z	Z99
منزرع	F	F4
ٱزرق	Z	Z99
زرق-	Z	Z99
ٱنزرع	Z	Z99
زرزوري	A	A1.1.1
زرد	Z	Z99
زردة	Z	Z99
ٱزدرد	B	B1
زرد-	M	M3/O2
زردية	Z	Z99
زرادية	Z	Z99
زرادشتي	S	S9/S2mf
زرادشت	Z	Z99
مزرد	B	B1
تاريع	X	X2.4
مريعة	X	X9.2
روحية	S	S9
رواح	M	M1
روحة	A	A1.1.1
راح	F	F2
تروح	O	O1.3
رواحي	Z	Z99
ريحة	X	X3.5
مرواح	E	E2+/S2mf
روحاء	Z	Z99
روجيه	Z	Z99
روجيريو	Z	Z99
روبنسون	Z	Z1mf
روبوت	O	O3
روبل	Z	Z99
تروبص	Z	Z99
روبصة	Z	Z99
روبوط	O	O3
روبير	Z	Z1m
أروج	N	N5
روث	B	B1
روبين	Z	Z1mf
مرياح	Z	Z99
ترويحي	K	K1
روديسي	Z	Z99
راز-	N	N3.5
روديسيا	Z	Z2
رودي	Z	Z99
رودولف	Z	Z1m
روزاريو	Z	Z99
روزفلت	Z	Z99
روسية	Z	Z2
روزيتش	Z	Z99
روزوفيتش	Z	Z99
روزلين	Z	Z99
رودس	Z	Z1mf
رودريجيز	Z	Z99
مستريح	E	E3
مستراح	B	B4/H5
ٱسترواح	O	O2
إراحة	E	E4.1
ترييح	E	E4.1
ٱستراد	X	X7
رويدا	Z	Z99
مرود	Q	Q1.2/O2
مستراد	Z	Z99
رائدة	Z	Z99
روبص	Z	Z99
راهق	X	X4.2
مراهقة	B	B1
رهق-	M	M3
إرهاف	A	A1.1.1
رهيف	A	A13.4
رهل-	Z	Z99
رهن-	I	I1.2/H1
مترهل	N	N3.2
رهل	B	B1
رهف	N	N3.7
أرهف	O	O4.4
رهبنة	Z	Z99
رهج	O	O1.1
ترهبن	Z	Z99
مرهج	Z	Z99
أرهص	Z	Z99
رهف-	Z	Z99
رهط	S	S5+c
رهط-	F	F1
أرهن	Z	Z99
ٱرتهن	Z	Z99
روان	Z	Z1mf
رواندا	Z	Z2
روالبندي	Z	Z2
ترهون	M	M1
رهونة	M	M1
رواندي	Z	Z2
روانو	Z	Z99
رائب	O	O4.5
ترويب	Z	Z99
رهون	M	M1/N3.8
رهين	Z	Z99
مراهنة	I	I1/A1.4
رهنية	I	I1.2/H1
ٱسترهن	Z	Z99
مرهون	Z	Z99
مراهن	I	I1/A1.4
رهاء	Z	Z99
رهوان	Z	Z99
رهو	E	E3
مرتهن	I	I1.1/S2mf
روس	Z	Z1m
روني	Z	Z1mf
رواء	Z	Z99
روند	L	L3
رونالد	Z	Z1m
رون	Z	Z1m
روية	X	X2.1/A1.3
إروائي	A	A9-/O1.2
روميدال	Z	Z99
رومانطيقي	S	S3.2
رولف	Z	Z1m
رولان	Z	Z1
رولا	Z	Z99
رول	I	I3.1
روماريو	Z	Z99
رومانو	Z	Z99
رومنتيكي	S	S3.2
رومتزم	B	B2
رومانيا	Z	Z2
رومانوس	Z	Z99
تريب	Z	Z99
ٱستراب	Z	Z99
ريجينا	Z	Z99
ريستو	Z	Z99
تريث	A	A7
ريسين	Z	Z99
تريش	Z	Z99
ريشتر	Z	Z1
مريش	O	O4.1
ريشي	L	L2
ريتينوم	Z	Z99
ريتشاردسون	Z	Z1
مستريب	A	A7
مستراب	A	A5.1
مرتاب	A	A5.1-/X2.1
لاريب	Z	Z6
ريبو	Z	Z99
ريبي	Z	Z99
ريتز	Z	Z3c
ريتر	Z	Z99
ريبورتاج	Q	Q2.2
ريبراتشا	Z	Z99
رويلي	Z	Z99
روال	B	B1
تريض	Z	Z99
تراوض	Q	Q2.2
تروض	A	A1.1.1
راوض	Z	Z99
روض	A	A1.1.1/E3
ٱرتاض	A	A1.1.1
ٱستراض	Z	Z99
ٱرتاع	Z	Z99
تروع	Z	Z99
ترويض	K	K5.1
روضان	Z	Z99
روشو	Z	Z99
روشنة	Z	Z99
روستوك	Z	Z99
روسكيخ	Z	Z99
مرواس	Z	Z99
رواس	Z	Z99
ترويسة	Q	Q4
روش	Z	Z99
روشة	Z	Z99
روشن	H	H2
روشايلو	Z	Z99
رواش	Z	Z99
روشي	Z	Z99
راع	O	O4.2
ترويع	E	E5
أرواق	L	L2
رواقي	E	E6
روقة	O	O4.2
تروق	Z	Z99
روفر	Z	Z3c
رواقية	Z	Z99
راووق	O	O2
روكتس	Z	Z99
ترويقة	F	F1
ترويق	A	A1.1.1
روفائيل	Z	Z99
روف	Z	Z99
راوغ	N	N5
روغ	A	A1.9
مرتاع	E	E5
ٱرتياع	E	E5
روغان	A	A1.9
رواغ	G	G2.1
روغوزين	Z	Z99
أروغ	N	N5
رويغة	G	G2.2
ٱنسفك	Z	Z99
سفك	M	M2
شافع	T	T1.1.2/S2mf
شفق-	X	X2.5+/E1
تشفعي	Z	Z99
تشفع	S	S8
شفيعي	Z	Z99
شفقي	T	T1.3
شفوق	X	X2.5+/S1.2
شفاهي	B	B1
أشفى	Z	Z99
شافه	Z	Z99
شفنين	K	K5.1
شافن	E	E4.2+/S1.2
شفيع	T	T1.1.2/S2mf
شفعة	Z	Z99
شفط-	F	F2
شفطي	Z	Z99
شفشق	O	O2
شفشف	Z	Z99
شفري	A	A10-/Q1.2
شفطة	F	F2
شفاطة	M	M2
شفعي	Z	Z99
شفع	Z	Z99
مشفوط	Z	Z99
تشفى	Z	Z99
ٱشتفى	Z	Z99
شقير	Z	Z99
شقيري	Z	Z99
شقرة	S	S2.2/O4.3m
شقر	S	S2.2/O4.3m
ٱشقر	Z	Z99
شقرق	Z	Z99
شقرقة	E	E4.1
شقف	Z	Z99
شقاشق	Q	Q2.1
شقشقة	X	X3.2
شقشق	X	X3.2
شقر-	Z	Z99
شقذف	M	M3
ٱنشق	Z	Z99
شقاقي	Z	Z99
ٱستشفائي	Z	Z99
شفائي	B	B3
ٱستشفى	Z	Z99
ٱنشقاقي	G	G2.1
ٱشتقاقي	Z	Z99
شقد	Z	Z99
إشقاح	M	M2
أشقح	N	N3.3
مشقق	A	A1.1.2
مشفر	B	B1
شفير	B	B1
أشعن	Z	Z99
شعنينة	Z	Z99
شعن-	M	M1
ٱشتعالي	E	E6
مشعال	O	O3/W2
شعواء	G	G2.2
شعوذ	K	K5.2
شغوب	E	E3-/S2mf
شغاب	E	E3-/S2mf
شغب-	Z	Z99
شعوذة	Z	Z99
شعيلة	O	O1
شعالي	Z	Z99
شعاري	X	X4.1
شعائري	S	S1.1.1
مشعث	O	O4.2
شعث	O	O4.2
مشعور	A	A6.1
مشعشع	F	F2
شعفار	Z	Z99
شعفة	W	W3
شعط-	O	O4.6
شعشاع	W	W2
مشاغبة	E	E3
شغر-	Z	Z99
ٱشتف	A	A1.5.1
شفف	Q	Q1.2
شف-	Z	Z99
شفوف	Q	Q1.2
شفتشنكو	Z	Z99
شفتورة	Z	Z99
شفتر	B	B1
شفتشي	C	C1
مشغولية	E	E6
شواغل	X	X5.1
شغفي	X	X5.2
شغاف	Z	Z99
ٱنشغف	Z	Z99
شغف-	Z	Z99
شغور	I	I3.1
مشغوف	J	JJ
مشغلة	I	I3.1
شاغول	Z	Z99
شغيل	O	O4.5
تشاغل	Z	Z99
شقافة	Z	Z99
شاقول	Z	Z99
شلتة	H	H5
شلح-	B	B5
شلت	E	E3
شلبي	O	O4.2
شلباية	Z	Z99
شلح	A	A9
مشلح	Z	Z99
تشليح	G	G2.1-/A9
شلاح	Z	Z99
شلادكوفا	Z	Z99
شلاتين	Z	Z99
ٱشتكاء	Q	Q2.2/E2
مشتكي	G	G2.1/S2mf
شكاء	Q	Q2.2/E2
